,LV ActivePower (kW)
26582,59.0427284240722
14888,3596.71801757812
43436,1466.11901855468
32262,1014.1079711914
43622,1208.29296875
14979,2739.083984375
25666,100.301597595214
26758,299.61050415039
5686,3600.80200195312
47527,2623.82592773437
46232,439.489990234375
25232,2847.916015625
30876,3084.537109375
22128,602.055114746093
36615,3602.60302734375
14971,2758.77709960937
14793,628.092407226562
48184,1688.01403808593
43089,1782.96301269531
47730,96.6732864379882
10046,3398.666015625
47887,3600.40600585937
31674,742.908325195312
45150,641.595581054687
31791,848.6884765625
16780,157.432907104492
36794,2573.77392578125
32272,3140.56689453125
27746,960.81201171875
25989,1595.71801757812
39622,1623.50500488281
26683,113.085998535156
19746,305.440307617187
43314,1132.67199707031
33298,652.668579101562
31068,3479.5859375
14698,205.139297485351
46370,87.5671234130859
20804,1769.16003417968
14699,286.308502197265
34072,1804.77099609375
10323,3602.93994140625
49501,3598.97705078125
40727,680.777221679687
31212,3593.97802734375
26023,249.399993896484
25720,904.436706542968
10548,2036.56396484375
38772,36.5070991516113
25497,1041.96594238281
4240,3602.1201171875
9328,1883.83605957031
47365,3599.77490234375
11417,2146.916015625
7326,132.123397827148
34658,8.52570056915283
533,980.223876953125
42993,2874.27197265625
14772,1115.34497070312
2850,3460.98901367187
28305,122.198997497558
40855,1068.01403808593
41818,2469.48193359375
11856,2539.248046875
46804,3601.15893554687
10925,2830.30102539062
17649,683.461669921875
43601,885.508605957031
15506,484.00390625
5856,2255.60498046875
11560,912.94677734375
4986,1979.7099609375
27952,611.6240234375
41833,1246.79699707031
26384,447.536712646484
47746,59.7236595153808
19147,16.1854190826416
14409,2816.34497070312
176,3479.626953125
41575,3116.95092773437
14405,2716.99291992187
11957,1849.72399902343
46560,835.6904296875
9268,1378.11499023437
45535,3601.31005859375
21722,740.643188476562
20430,2591.04809570312
31996,585.795471191406
8976,190.985702514648
39044,2849.24096679687
34073,1793.65600585937
4944,2570.91088867187
49591,663.966979980468
44943,3068.63208007812
36929,3144.14697265625
37801,3600.7529296875
25318,1708.89196777343
20967,289.627014160156
19779,19.2723007202148
19552,1594.25
10170,3603.90893554687
24778,573.443481445312
18902,2987.57397460937
17882,572.899475097656
30421,1798.291015625
36922,2939.9169921875
10930,2913.13500976562
41420,456.39990234375
42657,2284.81909179687
47081,5.18200492858886
17003,786.158081054687
9582,1810.39001464843
29860,827.53271484375
2798,3213.70092773437
27319,674.261413574218
1847,372.734985351562
45950,3599.9951171875
38786,319.91421508789
44988,455.53369140625
28687,1155.35302734375
39131,3528.06811523437
12180,1364.42602539062
11433,3557.9189453125
20690,285.1337890625
31999,868.38671875
40048,208.014007568359
7759,2121.31298828125
49084,1539.61303710937
14811,28.5929508209228
48175,2044.708984375
22733,1063.68005371093
25887,862.022705078125
44844,791.292907714843
45406,3601.65893554687
24187,664.284973144531
25239,722.221618652343
5935,2044.59399414062
47475,111.625297546386
5890,39.1452407836914
21357,600.404174804687
46979,2103.33203125
23965,799.02392578125
41717,3602.97705078125
13871,67.8382263183593
11273,915.582885742187
13693,217.504592895507
20723,3000.037109375
2908,2642.0419921875
19733,661.658874511718
17892,211.441497802734
12429,1042.36694335937
32096,2579.10009765625
16874,434.510009765625
43369,646.992126464843
47322,3602.29711914062
27970,954.698181152343
18077,193.21890258789
44202,601.870178222656
38430,3570.70288085937
10443,877.189270019531
26977,1090.36401367187
28073,679.076416015625
19557,2165.01806640625
39353,954.887390136718
32265,2595.39892578125
37703,3193.4208984375
33831,1055.11901855468
2370,3508.60302734375
35097,469.418914794921
20959,566.1845703125
40128,2165.34204101562
11163,547.581970214843
34350,3478.27709960937
3683,104.782096862792
12280,3604.34399414062
38037,2251.50805664062
29673,1930.11999511718
36458,2016.28295898437
16574,810.531616210937
42816,1528.79797363281
7117,1590.26794433593
47145,602.823120117187
48592,1707.50402832031
18886,1730.60595703125
32564,2572.76489257812
45110,1867.40600585937
21785,202.444595336914
36955,2086.10400390625
17912,170.322006225585
4088,3602.65795898437
31524,3116.26806640625
2732,3604.44897460937
48424,166.200698852539
37598,1670.16394042968
11610,3585.67700195312
26714,563.620178222656
19831,47.5074501037597
30740,2566.0439453125
17518,0.41193300485611
12235,484.021087646484
44382,3463.48388671875
23760,1700.59997558593
38577,3453.41088867187
27643,470.315612792968
10882,229.485702514648
4183,3601.86108398437
43919,2060.65893554687
1411,406.978485107421
47535,1688.9990234375
46602,1561.63696289062
32499,3222.57006835937
15229,1646.29504394531
26369,333.573089599609
25444,512.482727050781
47003,660.135681152343
16062,253.58120727539
19861,214.540496826171
13291,202.360397338867
20613,787.289611816406
42553,2707.71801757812
12386,3603.2099609375
50239,62.6945495605468
9794,1238.69995117187
28811,46.0076484680175
38897,151.311294555664
41684,3604.1708984375
17920,98.8480834960937
5721,3598.02587890625
36430,1461.05004882812
30377,3439.3369140625
2091,4.39099788665771
12584,806.031372070312
44543,1209.375
3906,3285.30395507812
16191,2630.09008789062
29378,19.8681907653808
10305,3603.72290039062
46457,43.8708801269531
20770,1043.35302734375
20153,2631.7548828125
35047,467.058990478515
30481,2973.94995117187
37579,1395.15600585937
35050,760.98681640625
15047,21.1941394805908
4732,85.9001007080078
18213,3225.80297851562
38050,2407.40991210937
33725,3265.9951171875
28819,230.57730102539
25185,3291.78100585937
47330,3569.251953125
1410,435.106811523437
49505,3600.00390625
48335,327.942413330078
19318,335.591613769531
48232,1005.06201171875
45693,3602.65893554687
25618,504.108795166015
35004,57.75484085083
45849,3600.68505859375
38410,3464.21801757812
1072,1.7716679573059
5985,2670.31689453125
33926,2040.1669921875
36670,1643.23205566406
17275,1087.4599609375
13331,113.325401306152
38082,3056.3701171875
32606,2668.07592773437
45138,982.112426757812
1836,1793.90100097656
7691,3603.51293945312
20641,472.145385742187
8726,3462.0029296875
20830,1765.93798828125
9708,3602.96899414062
13136,2142.20703125
22153,218.486404418945
40250,1239.82702636718
10687,2295.22900390625
39617,2161.55908203125
42643,1519.44494628906
20027,701.215209960937
45022,1393.36999511718
15216,544.034973144531
42128,2652.76000976562
33933,1254.03503417968
43017,2790.2109375
11594,2824.537109375
35596,1065.35803222656
43377,663.606018066406
44866,3456.04711914062
47414,3588.73095703125
12595,872.523986816406
5903,224.467697143554
25693,584.440795898437
38812,246.111404418945
37053,2265.77392578125
3199,121.010398864746
43024,2049.1298828125
2834,3461.48706054687
40292,563.84521484375
34522,2610.36889648437
5312,3223.81201171875
47578,804.156982421875
42761,698.035827636718
30969,1413.77795410156
26169,53.0275802612304
601,90.014907836914
36718,2038.65795898437
37147,1025.13696289062
8635,3599.22509765625
45620,3603.3779296875
35996,63.0282402038574
10483,1788.57995605468
32914,3595.34497070312
16430,2605.4609375
38797,580.19970703125
45673,3591.84204101562
6485,3169.07104492187
1396,137.582000732421
4300,3602.14306640625
21451,530.524719238281
47152,1300.31896972656
47329,3505.6298828125
10290,3603.30493164062
31375,3569.84912109375
45644,3602.52001953125
28296,379.381286621093
36932,2917.2939453125
33790,2175.27197265625
31564,3248.794921875
45450,3601.92602539062
38268,170.075698852539
38325,544.944885253906
47032,537.072814941406
2887,3597.69897460937
4843,3511.87109375
4217,3601.64111328125
29988,1162.30102539062
30708,2178.248046875
44957,2080.52001953125
8606,3465.30493164062
13481,598.829711914062
890,3603.94702148437
45602,3093.56811523437
16137,2427.86791992187
25716,1009.53399658203
21332,727.642700195312
7778,1690.1669921875
29418,4.60900402069091
3249,295.278198242187
38923,510.820190429687
27522,29.7240600585937
15269,581.018005371093
15099,2588.39404296875
38406,2257.14599609375
4007,3601.89794921875
25036,1303.38305664062
18132,593.843994140625
45092,1977.67797851562
5547,3.19739890098571
2592,1807.84094238281
49038,652.795288085937
49138,3602.01904296875
22446,2742.68188476562
49063,2047.0439453125
19279,9.07161617279052
1750,3216.73608398437
35300,1180.19494628906
6578,1672.2939453125
36636,3203.8349609375
8986,86.7684936523437
48195,1441.88793945312
21216,886.431396484375
18196,1815.53601074218
42076,448.058898925781
45391,3602.22998046875
2720,3604.06103515625
11302,573.441589355468
31716,1092.60205078125
22484,3421.0830078125
33423,173.246795654296
43899,2607.48510742187
9265,775.637878417968
29686,1017.4390258789
45804,3347.06909179687
16932,451.915496826171
45523,3601.0029296875
30226,3599.63696289062
34037,2438.47802734375
15674,43.353458404541
3205,206.819595336914
4500,1237.03894042968
8122,3462.65405273437
39337,2154.51098632812
19597,1733.75
36097,1719.44494628906
42604,3448.14892578125
4702,421.010314941406
10318,3603.73095703125
11896,3243.92797851562
9249,196.61050415039
32568,2637.42797851562
30459,2736.21997070312
40207,573.650695800781
17276,871.366271972656
22371,279.619812011718
20453,699.269470214843
11210,407.289001464843
569,982.259094238281
31104,3420.86010742187
1724,1060.42504882812
26979,1140.47802734375
18912,3214.97094726562
27084,472.165008544921
16572,1004.99597167968
43311,1209.33605957031
40322,216.17039489746
1379,1090.78295898437
41666,1953.92797851562
20326,3064.17700195312
20784,626.092102050781
1107,626.78662109375
48170,1657.32897949218
38119,3447.4951171875
37853,3346.6689453125
37434,511.294311523437
9923,1463.79895019531
15263,1011.84497070312
16535,236.475494384765
21384,332.808990478515
43570,1133.59497070312
12586,1247.90905761718
34724,330.74609375
48638,3601.39404296875
4410,742.422790527343
6571,1486.28198242187
25401,180.21369934082
32007,586.819885253906
6607,735.8994140625
7983,3460.0439453125
22146,291.826507568359
18218,3329.330078125
41588,2329.56201171875
25184,3043.51708984375
39765,1382.85205078125
36432,1275.29699707031
39295,1794.56994628906
20710,969.799926757812
15700,194.57600402832
35204,82.1080627441406
23626,534.953125
33779,1433.39099121093
40328,403.459014892578
14325,3602.080078125
30632,2078.501953125
2588,1729.15905761718
23123,42.0396118164062
11171,1103.32202148437
11355,195.906295776367
16872,65.3965530395507
40876,1111.14099121093
41461,2433.19897460937
26339,1527.36206054687
19943,57.8214683532714
33,1177.98999023437
866,3602.7958984375
7077,2517.44799804687
31934,950.443420410156
10363,3603.92797851562
24982,1382.46398925781
44145,1298.17895507812
6622,104.536499023437
28673,2265.94702148437
34883,1296.97204589843
38576,3548.43188476562
37894,3593.65698242187
7637,2072.53491210937
38046,2763.40991210937
38622,1117.42102050781
22519,2038.31994628906
41800,360.89208984375
4872,3397.7119140625
9595,3522.40307617187
39060,2800.15405273437
17305,2167.89794921875
35407,706.075927734375
48154,1829.76904296875
29468,77.2042007446289
257,2955.11499023437
43303,910.476684570312
42166,945.849792480468
4235,3602.32495117187
25973,212.357101440429
37576,1239.5419921875
11255,49.1079788208007
41466,2324.78002929687
16344,412.853302001953
27847,56.4923782348632
36504,3389.18408203125
37094,1069.75500488281
48272,540.701477050781
37946,3595.330078125
42752,729.552673339843
30807,2926.21606445312
2653,2311.11889648437
5727,3575.19799804687
37448,939.055114746093
22754,594.949584960937
45454,3601.70703125
3227,336.126403808593
37519,4.259202003479
10014,1303.89794921875
36199,788.902526855468
8880,2951.6279296875
31370,3548.78002929687
39199,2696.40893554687
29308,189.159805297851
32512,3360.7958984375
16884,18.3581409454345
28688,638.637084960937
35217,21.7055206298828
33495,222.779693603515
41786,1631.36499023437
34308,3604.42993164062
43973,2737.90307617187
7541,3378.73706054687
23741,2002.748046875
32016,778.226989746093
2531,2963.31909179687
4213,3602.44189453125
45994,3510.89306640625
10089,1505.06604003906
36155,370.530792236328
6829,1334.68298339843
5828,2715.26489257812
42951,2475.0859375
48572,1473.04797363281
14549,12.5951099395751
4854,2424.4580078125
16190,2715.01806640625
39657,1909.67700195312
28041,408.394287109375
26400,772.48779296875
29171,201.954406738281
9921,1419.57897949218
29307,143.3876953125
43978,2258.0859375
2966,3467.01611328125
17652,768.977111816406
29996,2408.38891601562
47408,2659.43188476562
43613,1223.14904785156
22756,669.692077636718
4453,1405.18896484375
43480,371.129486083984
12201,2324.2041015625
12313,3603.22192382812
13357,774.17578125
39006,3594.11206054687
34847,297.874786376953
11374,856.947692871093
38972,509.199584960937
20355,1476.33605957031
27099,952.208679199218
14152,61.6416587829589
46989,1246.76794433593
32912,3591.56005859375
49376,435.789794921875
32445,3582.59008789062
25222,2122.53198242187
47702,137.147399902343
10813,2827.1708984375
439,986.759887695312
17711,287.32290649414
47401,3134.65991210937
5325,431.824493408203
13102,115.522796630859
35413,554.645629882812
6204,1092.08605957031
39936,1309.28198242187
10300,3603.73095703125
45763,3331.77905273437
1027,537.719970703125
26379,777.609680175781
19692,639.056030273437
8073,3419.51489257812
27238,361.322387695312
11626,3603.54711914062
16927,252.405899047851
24898,766.079223632812
24506,3268.4140625
45114,1342.55004882812
13165,2674.21411132812
12168,760.258178710937
39913,1377.42700195312
24633,2875.4619140625
1282,260.013397216796
12207,1490.20495605468
18272,3011.26611328125
48169,1542.68896484375
37116,998.351379394531
34125,1682.1669921875
37942,3600.70190429687
43954,2613.36499023437
1373,812.088012695312
46872,3350.57299804687
31650,2869.81689453125
5353,1943.66003417968
37988,1962.79602050781
25283,1767.52905273437
23962,526.875122070312
34233,2865.4580078125
24155,810.669494628906
11082,3286.85302734375
42341,846.826782226562
19392,550.355712890625
8390,545.035522460937
6422,1392.19995117187
5136,1088.86901855468
25042,2106.20190429687
12568,493.85708618164
8114,3462.34204101562
8333,3475.08911132812
49613,546.272277832031
29919,1867.53698730468
43779,189.187301635742
17129,2152.23388671875
44153,1105.07604980468
15132,2860.001953125
19608,1793.7080078125
48061,2248.53491210937
18362,963.385986328125
35385,367.125091552734
31099,3603.416015625
50050,205.568206787109
2548,3603.1689453125
845,3163.63598632812
5290,3391.875
16172,3595.544921875
22112,240.621505737304
41516,559.356811523437
32537,2675.5830078125
8787,3602.60595703125
12532,482.786590576171
32449,3500.0859375
42636,1987.72497558593
30119,788.640686035156
36306,155.069900512695
45599,3557.82397460937
24327,1655.05004882812
23624,265.514190673828
29523,310.941314697265
19025,1211.34802246093
49657,130.251602172851
15645,84.1529235839843
36874,3550.44897460937
24293,1845.00903320312
45922,3599.18701171875
32759,1086.68994140625
33299,755.662719726562
20448,1982.623046875
40695,1233.78100585937
4743,483.911804199218
20669,265.090515136718
33631,702.332824707031
43250,1328.62902832031
41894,912.960083007812
6831,1164.31201171875
43807,3.14412689208984
7678,442.344787597656
45589,3196.49291992187
4624,219.523895263671
40723,1203.11499023437
47192,3602.46508789062
34344,3572.64501953125
9250,329.390686035156
24373,2283.9580078125
10835,3546.60888671875
44480,279.904205322265
25292,2341.3291015625
34904,356.605010986328
44450,1109.125
48642,3601.09106445312
44798,92.3272399902343
21073,387.436004638671
1738,2522.94897460937
49267,3601.56201171875
3876,3249.63989257812
37906,3600.77709960937
33119,635.880676269531
27903,270.262390136718
45530,3599.97802734375
10101,2535.4208984375
21023,2372.89794921875
42658,2272.23095703125
15291,464.20181274414
10646,3598.7099609375
29535,167.027893066406
48330,506.873107910156
39219,3176.11596679687
42621,3086.126953125
34612,774.278686523437
46062,291.817993164062
19788,14.2005996704101
13180,715.976318359375
23241,495.985595703125
5677,3460.52392578125
41350,2949.11791992187
3902,3308.63598632812
26547,292.766815185546
10812,1413.57995605468
5836,2507.79809570312
29854,278.494812011718
9390,333.440185546875
44782,615.43701171875
39760,689.415100097656
45067,2868.43408203125
28330,26.5742092132568
41225,837.906311035156
39084,2439.9208984375
23694,1774.17504882812
17627,1429.65197753906
48418,77.4921264648437
31916,797.725830078125
10223,3526.9990234375
9353,419.145812988281
4752,439.10171508789
27013,1461.28894042968
15720,416.315887451171
9770,1776.2939453125
40053,633.73388671875
33549,639.547790527343
19971,26.6428203582763
35548,378.400909423828
43251,1237.69702148437
49024,1626.97497558593
17780,752.387573242187
33896,1685.28601074218
6042,1638.22900390625
4911,3512.537109375
28816,194.661300659179
45928,3599.10498046875
27729,216.465103149414
18650,196.945999145507
48136,3602.15893554687
16944,463.685913085937
11307,470.102905273437
14763,795.567077636718
4692,83.6626968383789
15328,316.9296875
23679,1088.83996582031
38623,1030.84301757812
1719,953.646118164062
31326,3575.80688476562
46987,790.146118164062
24307,994.419494628906
5140,1993.21105957031
39625,2505.2900390625
33215,692.189575195312
10759,3549.14794921875
3912,3602.43603515625
32635,3047.39501953125
40763,379.097198486328
34843,393.51040649414
9530,2596.68090820312
1486,1421.63403320312
41749,3603.06298828125
4094,3602.95190429687
37538,229.543395996093
25059,888.525207519531
40209,709.017822265625
44366,3461.42700195312
18219,3260.51904296875
44685,867.737976074218
15327,355.372009277343
16152,3142.90502929687
38389,2025.11096191406
13695,202.136199951171
29041,238.986892700195
21512,123.203002929687
37070,1652.01000976562
25277,1860.14697265625
11174,789.630798339843
34832,60.8451118469238
14173,57.8679389953613
43769,791.471984863281
14583,563.191711425781
5142,1747.82702636718
47955,343.810791015625
31613,2935.68505859375
11679,1761.85998535156
11968,995.596984863281
10765,2053.93896484375
31969,925.509826660156
45141,917.565612792968
40700,777.80322265625
23585,468.798706054687
46045,373.340087890625
35431,818.393798828125
23075,856.896789550781
20053,328.038604736328
15712,509.696197509765
47848,2287.40502929687
23344,89.3991622924804
25573,2344.81689453125
40649,16.0194396972656
14694,14.2894096374511
31904,636.389770507812
44031,1495.7509765625
9416,35.3020401000976
16800,110.189903259277
7270,1562.21704101562
23850,2962.64404296875
36802,3360.751953125
30351,3484.51806640625
33267,386.992614746093
41698,3603.72607421875
20703,1305.34594726562
11195,210.902099609375
27498,63.346321105957
2928,3330.412109375
11365,721.177429199218
32820,2494.60595703125
26879,2579.71704101562
38016,3511.01806640625
29970,741.925598144531
20082,761.166870117187
24940,609.477783203125
48258,316.055511474609
6605,753.526977539062
4419,724.976318359375
33171,1249.80505371093
35638,37.0629615783691
22376,53.5823402404785
30104,1281.78405761718
36693,2765.5
9431,456.219696044921
39715,916.109375
28167,189.336807250976
23008,11.8509702682495
23557,113.765403747558
27033,587.690612792968
14904,3604.13598632812
25873,388.011993408203
22491,3562.11206054687
38559,3599.86596679687
34606,975.868774414062
10961,2816.26489257812
32921,3571.61401367187
47409,3017.15087890625
15993,196.924606323242
17455,2072.7451171875
42741,1149.26098632812
6199,1771.24096679687
19369,600.141479492187
48765,108.188003540039
12377,3498.92504882812
6592,1025.12805175781
37356,85.3520278930664
100,2341.13305664062
47942,2057.77587890625
8579,1609.3740234375
14189,132.622406005859
25695,511.346496582031
8423,13.9513902664184
29550,332.718688964843
7343,187.575805664062
32129,753.838684082031
37429,752.873779296875
38888,431.328186035156
49069,1689.99304199218
46373,16.2141799926757
4654,56.631549835205
4451,1556.07495117187
32002,588.242492675781
31127,2908.6708984375
49246,3601.98291015625
41316,2109.55395507812
29935,1154.19702148437
1782,3541.71801757812
1020,895.637573242187
14917,3604.42700195312
30270,2732.61303710937
37741,3580.48901367187
38087,3281.458984375
47558,1208.13500976562
35977,3526.03002929687
36425,616.410888671875
6119,1499.29699707031
48178,1898.73999023437
29456,306.436614990234
11953,2512.26196289062
39986,196.91600036621
21712,69.657470703125
27698,171.698806762695
6583,1187.15197753906
25872,446.087707519531
2680,3602.99291992187
7711,3460.6708984375
40307,834.859313964843
16071,531.061279296875
50080,161.607498168945
34582,1234.63098144531
43406,1771.47497558593
16543,371.490997314453
49375,570.703186035156
14856,2264.68310546875
46939,2688.2939453125
2784,3461.39794921875
11412,2139.67993164062
19653,1129.49694824218
19700,647.513977050781
4252,3601.56396484375
32294,2836.56298828125
33174,464.017791748046
12696,90.97119140625
37841,3598.5849609375
27422,629.209106445312
9251,436.36441040039
1770,3497.623046875
2256,3435.97509765625
1005,835.461181640625
44152,796.712219238281
31797,1479.10400390625
4379,867.723205566406
26461,94.5345230102539
49010,794.655212402343
29373,92.3287887573242
16712,41.5369606018066
32383,3560.24389648437
5143,1568.11499023437
7020,1074.91101074218
2775,3460.90209960937
29512,201.336395263671
49403,1546.80004882812
49080,1510.61999511718
2678,3346.11499023437
21989,1104.89404296875
19741,125.561203002929
49515,3600.51196289062
5941,2657.8701171875
280,1564.59094238281
40320,60.4013481140136
43397,1291.78100585937
48239,164.780700683593
48629,3570.11791992187
2389,3501.72900390625
44576,1246.75402832031
11570,2558.64306640625
19859,26.2536296844482
13823,15.2974100112915
38154,2242.00610351562
1877,555.554626464843
3829,3278.03100585937
46858,3425.2041015625
20278,3537.38989257812
32069,961.087280273437
14886,3602.9208984375
22015,171.299392700195
41002,1999.84899902343
0,380.047790527343
44856,1899.84997558593
11829,578.615417480468
26945,1570.43005371093
34232,3120.56591796875
4397,360.535491943359
9285,2895.56689453125
29767,344.851013183593
29893,799.814025878906
12286,3603.95703125
30562,1173.68200683593
40937,1219.29797363281
24663,878.830017089843
19366,320.366607666015
6623,173.661300659179
42971,2740.5390625
17120,996.963806152343
9478,1565.08203125
10122,3603.22094726562
43349,644.30322265625
43755,794.5595703125
2262,3383.6650390625
10521,73.8610687255859
35142,243.399703979492
43916,2399.85791015625
45771,3577.56396484375
49221,2416.09912109375
8756,3602.083984375
26116,182.473800659179
47355,3585.07495117187
16744,6.16020202636718
33475,30.7765102386474
17630,1605.36901855468
156,3604.17602539062
44264,457.414611816406
37280,243.506195068359
10632,3601.0830078125
28162,0.233399704098701
1714,923.256103515625
25638,23.3897304534912
39751,384.435485839843
19473,988.175476074218
19034,525.662780761718
5954,2811.63500976562
10565,3187.0
48589,919.93212890625
30241,3551.73901367187
8988,2.88873505592346
49450,3601.0439453125
8315,3603.1259765625
38263,246.374694824218
13517,7.08358097076416
1841,357.26919555664
2941,3526.67407226562
4149,3603.00903320312
13580,206.888000488281
42133,3067.00610351562
20545,1266.38903808593
42320,384.822998046875
46855,2697.71899414062
39370,714.098693847656
7384,2.69860100746154
49570,898.58447265625
24467,2237.50610351562
11595,3163.57202148437
22668,1724.41296386718
32151,832.481079101562
6575,2161.18505859375
10962,3240.68701171875
49066,893.988525390625
26925,2327.294921875
7131,766.49951171875
32942,3467.27709960937
26768,292.955200195312
6516,1910.49597167968
43163,2550.36596679687
9641,3559.36791992187
4552,2134.05908203125
47850,1954.02905273437
41143,111.754600524902
47173,3598.0380859375
2324,3542.09301757812
31262,3603.6669921875
22266,82.6732177734375
21169,2968.19799804687
18293,1456.14794921875
26944,1383.42199707031
3120,2236.212890625
16414,1259.32202148437
32158,1199.94995117187
33120,399.859313964843
39829,1081.88000488281
17171,526.115112304687
23868,1082.22900390625
17412,330.920288085937
37422,181.083694458007
32287,2382.5869140625
46483,201.941497802734
32311,3604.51904296875
40992,2013.36303710937
41034,3014.94702148437
29712,875.196716308593
31427,1705.10705566406
33997,441.567108154296
43765,975.62109375
46060,385.307189941406
25583,1839.43103027343
26994,1586.51794433593
40217,847.929626464843
29785,1069.78405761718
45646,3602.90991210937
30310,3182.373046875
12687,105.620903015136
37037,3292.42309570312
26204,704.679016113281
16103,323.757110595703
9393,533.428771972656
4205,3602.57690429687
20375,3553.89794921875
36117,239.500701904296
6508,3376.22192382812
36763,3584.5048828125
48027,1928.01696777343
25424,297.950988769531
48103,3601.68896484375
24867,3314.0419921875
42491,2084.34497070312
34341,3319.59790039062
43476,679.806884765625
26207,668.370727539062
25502,1363.36694335937
21126,1091.68505859375
31347,3601.25390625
18901,2896.88696289062
29143,1380.80395507812
6008,2904.15209960937
6091,1851.69702148437
1387,679.607116699218
5697,3467.6669921875
30219,3491.3798828125
6250,159.079406738281
33853,1603.83801269531
25612,334.353790283203
41227,1483.68701171875
4796,2130.26000976562
47410,2880.52905273437
8547,2552.56494140625
6613,337.842193603515
25120,1000.58599853515
14132,184.068206787109
22132,538.406616210937
43800,40.8736190795898
16143,2661.376953125
9373,101.561500549316
17830,134.683197021484
38164,2294.25
45726,62.8267402648925
20530,2169.962890625
30705,1726.11401367187
22665,1933.77294921875
411,1386.623046875
37630,2475.02197265625
19006,1170.01000976562
6231,1005.43200683593
11101,596.294189453125
30197,3341.43408203125
13359,1533.96203613281
40672,112.630302429199
47983,427.899810791015
19706,209.621505737304
34833,61.9263191223144
27330,274.327911376953
1484,524.581481933593
4674,71.6452713012695
11943,3125.98291015625
24906,1290.46301269531
45671,3601.82397460937
21398,114.063102722167
42311,651.258422851562
46779,3581.05688476562
41019,1848.02600097656
43166,2767.76000976562
24842,1469.65405273437
581,143.78709411621
42841,3110.68090820312
25078,1571.70397949218
46550,1086.61401367187
30313,2937.9541015625
42576,2244.06298828125
9608,3468.31689453125
46962,2571.30810546875
5359,1544.44799804687
26228,520.554016113281
599,81.452781677246
9304,3393.3798828125
25056,1067.97399902343
11276,326.83511352539
22522,2255.7900390625
6113,1058.67297363281
36784,2823.48803710937
10647,3525.17407226562
41240,2835.11791992187
1140,445.024810791015
44365,3461.1708984375
31460,2906.89111328125
37553,1511.73706054687
26285,2020.93005371093
33728,2970.0830078125
27120,1706.59704589843
22450,3201.5830078125
16580,341.334014892578
5908,485.869384765625
22603,3603.21997070312
38782,293.815887451171
43929,3578.9541015625
43937,3449.92211914062
27157,1194.32702636718
31096,3589.2060546875
30812,2132.7548828125
31643,2979.63598632812
10633,3601.73901367187
4519,2931.55688476562
24929,470.404510498046
27060,2225.55004882812
41103,415.665313720703
5714,3603.95703125
44858,2603.84692382812
17587,461.920684814453
45528,3600.98706054687
31963,1039.43896484375
27918,469.868408203125
39787,1809.64904785156
21976,209.189498901367
49569,1124.02905273437
21163,2273.23095703125
7362,244.714599609375
24326,1921.291015625
13415,568.192504882812
39504,2773.5439453125
35414,553.137329101562
46913,3143.39306640625
13290,109.551803588867
32850,2895.662109375
38761,94.4512100219726
43032,2887.39404296875
6079,2195.291015625
49006,491.927612304687
11839,1431.59301757812
16645,78.084602355957
18880,948.628173828125
38716,218.411407470703
35713,637.117126464843
19610,777.073608398437
36637,3473.17602539062
15235,1381.77795410156
31171,3410.61401367187
47935,1927.42297363281
20240,1348.37097167968
30685,1886.25
47250,3602.22705078125
20071,661.040283203125
11939,2975.65209960937
48766,64.3553466796875
43081,2524.40795898437
33945,576.37841796875
11593,2482.15502929687
13434,3270.40893554687
15112,3234.80493164062
40682,976.527587890625
40378,42.6582489013671
32555,3130.05493164062
27438,899.5458984375
23546,102.196601867675
35326,743.442626953125
23814,438.749786376953
19218,118.299003601074
8018,3461.10400390625
15719,485.884185791015
30546,610.177612304687
35481,228.742004394531
35773,662.763916015625
26744,67.4698333740234
49298,2557.5810546875
8906,2831.13696289062
39690,878.57958984375
10823,3597.88208007812
4364,2438.43701171875
15485,149.392807006835
26920,1989.65100097656
15271,755.744812011718
13538,218.483993530273
33066,2960.77490234375
5003,1143.94799804687
40399,0.142066702246666
10103,2719.11596679687
43683,810.699584960937
8293,3602.89794921875
30813,2192.86010742187
15681,48.9973602294921
8230,3597.17993164062
18121,592.690185546875
33407,255.598007202148
6201,1196.04296875
6842,743.093872070312
42682,3597.208984375
17576,772.104614257812
22280,695.908325195312
26809,1110.46301269531
19636,1290.67895507812
22786,780.279907226562
22272,365.0244140625
27447,742.431518554687
38244,464.095886230468
45820,3366.0
32503,3207.4580078125
27296,1684.51293945312
49402,1690.70202636718
39799,2787.48803710937
30552,931.072021484375
44580,1043.98205566406
49588,779.433227539062
24841,1524.05297851562
44930,3418.7099609375
10708,3513.76098632812
20289,3369.42407226562
17680,66.5629425048828
44589,2982.09301757812
3268,775.194091796875
26167,63.396369934082
18637,141.095504760742
7530,3496.48901367187
13372,1297.70300292968
33428,170.848495483398
182,3469.537109375
42539,3601.97900390625
30821,1361.63195800781
37295,457.249389648437
41649,2056.96997070312
21504,61.0098915100097
39051,1830.666015625
1819,3589.27197265625
42716,1987.59997558593
20332,2578.86206054687
288,2782.56811523437
22726,1455.44201660156
12720,53.3993186950683
11844,2407.63598632812
4721,406.516998291015
13677,93.9571533203125
50478,548.965698242187
1048,77.4435501098632
43152,2176.12109375
13173,2118.56396484375
25220,2034.11206054687
5126,425.424591064453
45471,3601.28198242187
5298,3465.2509765625
20824,1860.86901855468
50512,2309.875
15634,107.162399291992
39731,733.047912597656
31616,2934.81103515625
42855,3122.79296875
